Price,Color,Mileage,Make,Model,City,Automatic Transmission,Air Conditioner,Power Steering,Remote Control,year,full_option,Car Category
570000.0,Silver,208000.0,Toyota,Corolla,Beheira,No,No,No,No,2007,No,mid
1400000.0,Black,95000.0,Opel,Insignia,Pyramids Gardens,Yes,No,No,No,2017,No,high
500000.0,Dark green,300000.0,Skoda,Octavia A4,Suez,No,No,No,No,1999,No,low
330000.0,Black,125000.0,Geely,Emgrand 7,Heliopolis,No,Yes,Yes,Yes,2013,No,low
650000.0,Silver,95000.0,Citroën,C Elysee,Obour City,Yes,Yes,Yes,Yes,2018,Yes,mid
630000.0,White,151000.0,Hyundai,Elantra MD,Touhk,Yes,Yes,No,Yes,2015,No,mid
185000.0,White,187000.0,Speranza,A516,Qalyubia,No,No,No,No,2010,No,low
760000.0,Red,30000.0,Nissan,Sunny,Mokattam,Yes,Yes,Yes,Yes,2020,Yes,mid
350000.0,White,200000.0,Chevrolet,Aveo,Cairo,No,No,No,No,2007,No,low
1050000.0,Silver,148000.0,Peugeot,508,6 October,Yes,Yes,Yes,Yes,2018,Yes,mid
2300000.0,Red,28000.0,Kia,Sportage,Dyarb Negm,Yes,Yes,Yes,Yes,2022,Yes,high
250000.0,Red,125000.0,Hyundai,Atos,Giza,No,No,No,No,2011,No,low
1100000.0,Gray,130000.0,Toyota,Corolla,6 October,Yes,Yes,Yes,Yes,2019,Yes,mid
1500000.0,Silver,8000.0,Renault,Duster,Cairo,Yes,Yes,Yes,Yes,2023,Yes,high
870000.0,Red,72000.0,Hyundai,Elantra HD,Mohandessin,Yes,Yes,Yes,Yes,2018,Yes,mid
920000.0,Gray,21000.0,Nissan,Sunny,Gharbia,Yes,Yes,Yes,Yes,2023,Yes,mid
1100000.0,Blue,79000.0,MG,ZS,Mohandessin,Yes,Yes,Yes,Yes,2021,Yes,mid
390000.0,Blue,165000.0,Geely,Emgrand 7,Tagamo3 - New Cairo,No,Yes,Yes,Yes,2017,No,low
1500000.0,White,90000.0,Kia,Sportage,Mohandessin,Yes,Yes,Yes,Yes,2017,Yes,high
750000.0,Red,85000.0,Chevrolet,Optra,Cairo,No,No,No,No,2015,No,mid
760000.0,Red,113000.0,Mitsubishi,Lancer,Helwan,Yes,No,No,No,2015,No,mid
290000.0,Black,200000.0,Renault,Logan,Shobra,No,No,No,No,2010,No,low
1050000.0,Bronze,20000.0,Toyota,Belta,Tagamo3 - New Cairo,No,No,No,No,2022,No,mid
720000.0,Mocha,70000.0,Kia,Rio,Tanta,Yes,No,No,No,2015,No,mid
670000.0,White,95000.0,Toyota,Corolla,Heliopolis,Yes,Yes,Yes,Yes,2004,Yes,mid
335000.0,Black,161000.0,Seat,Cordoba,El Haram,No,No,No,No,2006,No,low
695000.0,Silver,60000.0,Renault,Sandero Step Way,Heliopolis,Yes,Yes,Yes,Yes,2016,Yes,mid
375000.0,Silver,118000.0,Byd,F3,Cairo,No,No,No,No,2020,No,low
1650000.0,White,80.0,Geely,Cool Ray,Sheikh Zayed City,No,No,No,No,2024,No,high
1590000.0,White,84684.0,Citroën,C5 Aircross,Cairo,Yes,No,No,No,2020,No,high
720000.0,Blue,40000.0,Chevrolet,Optra,Alexandria,Yes,Yes,Yes,Yes,2022,Yes,mid
980000.0,Silver,55000.0,Hyundai,Elantra AD,Asyut,No,No,No,No,2019,No,mid
670000.0,Black,268000.0,Kia,Carens,Cairo,Yes,Yes,Yes,Yes,2011,Yes,mid
1780000.0,Dark blue,107000.0,Volvo,XC60,6 October,No,No,No,No,2016,No,high
2450000.0,Brown,170000.0,Jeep,Grand Cherokee,6 October,No,No,No,No,2015,No,high
9800000.0,Gray,4000.0,Mercedes,AMG GT,Heliopolis,Yes,Yes,Yes,Yes,2022,Yes,very high
540000.0,Silver,150000.0,Hyundai,Verna,Hurghada,No,No,No,No,2016,No,mid
990000.0,Black,10000.0,Nissan,Sunny,Giza,Yes,Yes,Yes,Yes,2023,Yes,mid
2120000.0,Black,103000.0,Mercedes,A 180,6 October,Yes,Yes,Yes,Yes,2021,Yes,high
890000.0,Red,100000.0,MG,5,6 October,Yes,Yes,Yes,Yes,2021,Yes,mid
490000.0,Petroleum,200000.0,Renault,Fluence,Alexandria,Yes,Yes,Yes,Yes,2011,Yes,low
200000.0,Gold,180000.0,Lifan,320,Obour City,No,No,No,No,2012,No,low
630000.0,Gray,57000.0,Byd,F3,Obour City,No,Yes,Yes,Yes,2023,No,mid
260000.0,Dark green,248000.0,Daewoo,Lanos,Damanhur,No,No,No,No,2001,No,low
550000.0,Blue,60000.0,Byd,F3,Helwan,No,Yes,Yes,Yes,2021,No,mid
95000.0,White,100000.0,Fiat,Shahin,Zagazig,No,No,No,No,1995,No,low
2150000.0,Gray,45000.0,Skoda,Octavia A8,Nasr city,Yes,Yes,Yes,Yes,2022,Yes,high
290000.0,Silver,223000.0,Daewoo,Nubira 2,Pyramids Gardens,No,Yes,Yes,Yes,2001,No,low
2500000.0,Brown,150000.0,Peugeot,5008,Cairo,Yes,Yes,Yes,Yes,2020,Yes,high
610000.0,Black,103000.0,Daihatsu,Terios,El Haram,No,No,No,No,2008,No,mid
570000.0,White,95000.0,Chery,Arrizo 5,Nasr city,Yes,Yes,Yes,Yes,2021,Yes,mid
3300000.0,Black,35000.0,Mercedes,C 180,Madinaty,Yes,Yes,Yes,Yes,2020,Yes,high
600000.0,Dark blue,130000.0,Toyota,Yaris,6 October,Yes,Yes,Yes,No,2009,No,mid
80000.0,White,258000.0,Lada,2105,Marsa Matrouh,No,No,No,No,1994,No,low
850000.0,Dark grey,120000.0,Kia,Carens,Mokattam,No,No,No,No,2011,No,mid
560000.0,Gray,80000.0,Chevrolet,N300,Cairo,No,No,No,No,2022,No,mid
1295000.0,Silver,155000.0,Mercedes,C 180,Tanta,Yes,No,No,No,2009,No,high
410000.0,Dark blue,212000.0,Mitsubishi,Lancer,Shibin el Kom,No,No,No,No,2002,No,low
800000.0,Petroleum,105000.0,Skoda,Fantasia,Cairo,Yes,Yes,Yes,Yes,2011,Yes,mid
320000.0,Petroleum,135000.0,Chevrolet,N300,Cairo,No,Yes,No,No,2020,No,low
750000.0,Black,72000.0,DFSK,EAGLE 580,Maadi,Yes,Yes,Yes,Yes,2019,Yes,mid
730000.0,Dark blue,130000.0,Kia,Rio,Sheikh Zayed City,Yes,Yes,No,Yes,2015,No,mid
1100000.0,White,96000.0,Nissan,Qashqai,Heliopolis,Yes,Yes,Yes,Yes,2019,Yes,mid
375000.0,White,250000.0,Mitsubishi,Lancer Puma,Dakahlia,No,No,No,No,2006,No,low
1850000.0,Black,150000.0,Jeep,Wrangler Unlimited,Mansoura,Yes,Yes,Yes,Yes,2012,Yes,high
1200000.0,Black,54000.0,Renault,Duster,6 October,Yes,Yes,Yes,Yes,2020,Yes,mid
1350000.0,Gray,24000.0,Nissan,Sentra,Alexandria,Yes,Yes,Yes,Yes,2024,Yes,high
845000.0,Dark red,38000.0,Chevrolet,Optra,Alexandria,Yes,Yes,Yes,Yes,2022,Yes,mid
1150000.0,Blue,64500.0,Toyota,Corolla,6 October,Yes,No,No,Yes,2018,No,mid
1080000.0,Gray,35000.0,Peugeot,301,Giza,Yes,Yes,Yes,Yes,2022,Yes,mid
1350000.0,Cyan,150000.0,Hyundai,Tucson,Heliopolis,Yes,Yes,Yes,Yes,2017,Yes,high
630000.0,Silver,140000.0,Hyundai,Avante,Heliopolis,Yes,Yes,Yes,Yes,2007,Yes,mid
1350000.0,Black,160000.0,Kia,Sportage,Cairo,No,No,No,No,2015,No,high
1625000.0,Petroleum,40000.0,Kia,Xceed,Cairo,Yes,Yes,Yes,Yes,2022,Yes,high
1450000.0,Gray,71000.0,Kia,Grand Cerato,Cairo,Yes,Yes,Yes,Yes,2020,Yes,high
870000.0,Silver,120000.0,Opel,Insignia,Alexandria,No,No,No,No,2014,No,mid
620000.0,Dark grey,280000.0,Toyota,Corolla,El Haram,Yes,Yes,No,No,2009,No,mid
450000.0,Silver,16000.0,Geely,Emgrand,Helwan,No,Yes,Yes,Yes,2014,No,low
300000.0,Silver,90000.0,Daihatsu,Terios,Sheraton,No,No,No,No,2000,No,low
550000.0,Red,129000.0,Renault,Sandero Step Way,Pyramids Gardens,No,No,No,No,2016,No,mid
450000.0,Dark blue,160000.0,Renault,Logan,Alexandria,No,No,No,No,2016,No,low
295000.0,Red,114000.0,Speranza,A516,Nasr city,No,No,No,No,2008,No,low
1750000.0,Black,50000.0,Citroën,C5 Aircross,Nasr city,Yes,Yes,Yes,Yes,2022,Yes,high
1200000.0,Dark grey,60000.0,Nissan,Qashqai,El Mahalla,Yes,Yes,Yes,Yes,2018,Yes,mid
310000.0,Dark red,195000.0,Hyundai,Verna,Alexandria,No,No,No,No,2007,No,low
1500000.0,Blue,41000.0,Haval,H6,Al Shorouk,No,No,No,No,2022,No,high
180000.0,Purple,230000.0,Daihatsu,Mira,Cairo,Yes,No,No,No,1998,No,low
1500000.0,Dark blue,40000.0,Fiat,Tipo,Alexandria,Yes,Yes,Yes,Yes,2021,Yes,high
1500000.0,Gray,92000.0,Chevrolet,Equinox,Giza,Yes,Yes,Yes,Yes,2020,Yes,high
1550000.0,Dark red,110000.0,Kia,Sportage,Cairo,Yes,No,No,No,2018,No,high
460000.0,Gold,364000.0,Daewoo,Lacetti,Tanta,Yes,Yes,Yes,Yes,2003,Yes,low
2250000.0,Red,18000.0,Seat,Leon,Heliopolis,Yes,Yes,Yes,Yes,2021,Yes,high
1300000.0,Dark grey,0.0,Suzuki,Baleno,Heliopolis,No,No,No,No,2024,No,high
420000.0,Green,145000.0,Hyundai,Matrix,Alexandria,Yes,Yes,Yes,Yes,2003,Yes,low
450000.0,Black,142000.0,Nissan,Sunny,Dokki,Yes,Yes,Yes,No,2013,No,low
750000.0,Red,75000.0,Nissan,Sunny,Cairo,Yes,Yes,Yes,Yes,2021,Yes,mid
750000.0,Black,191000.0,Nissan,Sunny,Cairo,Yes,Yes,No,Yes,2017,No,mid
1400000.0,White,46300.0,Chery,Tiggo,El Marg,No,No,No,No,2022,No,high
148000.0,Dark red,250000.0,Peugeot,505,Kafr el-Sheikh,No,No,No,No,1983,No,low
30000.0,Black,93000.0,Toyota,Camry,Suez,Yes,Yes,Yes,Yes,2019,Yes,low
3000000.0,Black,19000.0,Mercedes,C 180,Zagazig,Yes,Yes,Yes,Yes,2018,Yes,high
700000.0,Dark grey,75000.0,Kia,Rio,Maadi,Yes,No,No,No,2013,No,mid
415000.0,Black,145000.0,Chery,Tiggo,Cairo,No,No,No,No,2010,No,low
488000.0,Gray,87000.0,Nissan,Sunny,Cairo,No,No,No,No,2018,No,low
1830000.0,Silver,3300.0,Toyota,Corolla,Cairo,Yes,Yes,Yes,Yes,2023,Yes,high
880000.0,Silver,75000.0,Ssang Yong,Tivoli XLV,Tagamo3 - New Cairo,Yes,Yes,No,Yes,2016,No,mid
1650000.0,Silver,3500.0,MG,6,6 October,Yes,Yes,Yes,Yes,2024,Yes,high
13000000.0,Gray,23000.0,Porsche,Cayenne,Heliopolis,Yes,Yes,No,Yes,2022,No,very high
12000000.0,White,1000.0,BMW,X6 M,Heliopolis,Yes,Yes,Yes,Yes,2024,Yes,very high
2150000.0,Silver,117000.0,Hyundai,Tucson Turbo GDI,Sharqia,Yes,Yes,Yes,Yes,2022,Yes,high
1250000.0,Gray,33000.0,Chery,Tiggo 7,Pyramids Gardens,Yes,Yes,Yes,Yes,2022,Yes,high
1150000.0,Silver,110000.0,Renault,Kadjar,Cairo,Yes,Yes,Yes,Yes,2019,Yes,mid
925000.0,Dark red,50000.0,Chery,Tiggo 3,Pyramids Gardens,Yes,Yes,Yes,Yes,2022,Yes,mid
855000.0,Silver,50000.0,Chevrolet,Optra,Mohandessin,Yes,Yes,Yes,Yes,2022,Yes,mid
3000000.0,Dark blue,12000.0,BMW,440i,Nasr city,Yes,Yes,Yes,Yes,2022,Yes,high
1560000.0,Black,5000.0,MG,ZS,Heliopolis,Yes,Yes,Yes,Yes,2024,Yes,high
1280000.0,Gray,120000.0,Renault,Megane,Heliopolis,Yes,Yes,Yes,Yes,2020,Yes,high
270000.0,Black,149000.0,Honda,Civic,Alexandria,Yes,No,No,No,1992,No,low
420000.0,Bronze,119000.0,Geely,Emgrand 7,Mohandessin,Yes,Yes,Yes,Yes,2015,Yes,low
475000.0,Gray,110000.0,MG,350,El Haram,Yes,No,No,No,2013,No,low
1200000.0,Black,19000.0,Nissan,Sentra,Nasr city,Yes,Yes,Yes,Yes,2023,Yes,mid
700000.0,Bronze,320000.0,Skoda,Fantasia,Maadi,Yes,No,No,No,2010,No,mid
450000.0,Cyan,131000.0,Kia,Picanto,Asyut,No,No,No,No,2008,No,low
1150000.0,Silver,102000.0,Toyota,Corolla,Sheikh Zayed City,No,No,No,No,2014,No,mid
700000.0,Black,190000.0,Peugeot,508,Heliopolis,Yes,No,No,No,2013,No,mid
920000.0,Black,107000.0,Fiat,Tipo,6 October,Yes,Yes,Yes,Yes,2019,Yes,mid
740000.0,Gray,150000.0,Nissan,Sentra,Heliopolis,Yes,Yes,Yes,Yes,2015,Yes,mid
700000.0,Dark blue,103000.0,Chery,Arrizo 5,Alexandria,Yes,Yes,Yes,Yes,2020,Yes,mid
578000.0,Petroleum,120000.0,Chevrolet,Optra,El Salam City,Yes,Yes,Yes,Yes,2019,Yes,mid
400000.0,Blue,250000.0,Renault,Logan,6 October,No,No,No,No,2016,No,low
220000.0,Black,281500.0,Daewoo,Leganza,6 October,No,No,No,No,1999,No,low
305000.0,Dark blue,317000.0,Daewoo,Nubira 2,Helwan,No,No,No,No,2005,No,low
720000.0,Petroleum,180000.0,Kia,Carens,Mansoura,No,No,No,No,2010,No,mid
1000000.0,Silver,135000.0,Kia,Ceed,Agamy,Yes,No,Yes,Yes,2018,No,mid
2450000.0,Gold,800.0,Mini,Cooper,Maadi,Yes,Yes,Yes,Yes,2023,Yes,high
850000.0,Brown,67000.0,Hyundai,Elantra HD,Nasr city,Yes,No,No,No,2020,No,mid
400000.0,Silver,170000.0,Byd,F3,Helwan,No,Yes,Yes,Yes,2014,No,low
210000.0,Gold,132000.0,Fiat,Siena,Helwan,No,No,No,No,2001,No,low
650000.0,Brown,144000.0,Renault,Logan,Alexandria,Yes,Yes,Yes,Yes,2021,Yes,mid
320000.0,Black,200000.0,Daewoo,Lanos,Zagazig,No,No,No,No,2006,No,low
690000.0,Red,49000.0,Nissan,Sunny,Cairo,Yes,Yes,Yes,Yes,2022,Yes,mid
850000.0,Silver,5000.0,Toyota,Corolla,El-Arish,No,No,No,No,2015,No,mid
200000.0,Dark green,190000.0,Opel,Corsa,Cairo,No,No,No,No,1999,No,low
1950000.0,Dark green,40000.0,Peugeot,3008,Monufia,Yes,Yes,Yes,Yes,2020,Yes,high
2000000.0,Black,30000.0,BMW,X7,Nasr city,Yes,Yes,Yes,Yes,2020,Yes,high
750000.0,Dark blue,100000.0,Chevrolet,Optra,Heliopolis,Yes,Yes,Yes,Yes,2021,Yes,mid
830000.0,Black,260000.0,Jeep,Cherokee,Damanhur,Yes,Yes,Yes,Yes,2008,Yes,mid
975000.0,Red,7000.0,Suzuki,Swift Dzire,Tagamo3 - New Cairo,No,No,No,No,2023,No,mid
900000.0,Red,100000.0,Kia,Cerato,Giza,Yes,Yes,Yes,Yes,2015,Yes,mid
730000.0,Dark blue,80000.0,Renault,Captur,Nasr city,Yes,Yes,Yes,Yes,2017,Yes,mid
2800000.0,White,18000.0,Mercedes,C 180,Giza,Yes,No,Yes,Yes,2016,No,high
500000.0,Green,120000.0,Volkswagen,Golf 4,Giza,Yes,No,No,No,2001,No,low
1650000.0,Dark grey,60000.0,Honda,Civic,Cairo,Yes,Yes,Yes,No,2020,No,high
1200000.0,Dark blue,43000.0,Renault,Duster,Dakahlia,No,No,No,No,2021,No,mid
530000.0,Black,129000.0,Chevrolet,Aveo,Giza,Yes,Yes,Yes,Yes,2018,Yes,mid
115000.0,Red,45000.0,Fiat,128,Al Shorouk,No,No,No,No,2006,No,low
1900000.0,White,28.0,Jetour,X70S,Cairo,No,No,No,No,2024,No,high
1300000.0,Blue,90000.0,Renault,Kadjar,Tagamo3 - New Cairo,No,No,No,No,2021,No,high
1750000.0,Silver,15000.0,Hyundai,Tucson,Cairo,Yes,Yes,Yes,Yes,2018,Yes,high
440000.0,Silver,320000.0,Hyundai,Avante,Shibin El Qanater,No,No,No,No,2003,No,low
3250000.0,Silver,0.0,Peugeot,3008,Alexandria,No,No,No,No,2024,No,high
255000.0,White,97000.0,Chevrolet,Lanos,Cairo,No,Yes,Yes,No,2009,No,low
2000000.0,Black,80000.0,Skoda,Superb,Cairo,Yes,Yes,Yes,Yes,2019,Yes,high
475000.0,Silver,190000.0,Hyundai,Accent,Alexandria,No,No,No,No,2010,No,low
170000.0,Red,2400.0,Hyundai,Accent,Damietta,No,No,No,No,1999,No,low
350000.0,Green,85000.0,Kia,Spectra,Cairo,No,Yes,No,No,2003,No,low
4900000.0,Petroleum,60000.0,Volvo,XC90,Cairo,Yes,Yes,Yes,Yes,2021,Yes,high
1375000.0,Silver,35.0,Chery,Tiggo 7,Mohandessin,Yes,Yes,Yes,Yes,2024,Yes,high
795000.0,White,227000.0,Kia,Ceed,Cairo,Yes,Yes,Yes,Yes,2016,Yes,mid
130000.0,Black,150000.0,Suzuki,Swift,Aswan,No,No,No,No,1993,No,low
550000.0,Silver,75000.0,Chevrolet,Cruze,Cairo,Yes,Yes,Yes,No,2009,No,mid
1500000.0,White,55000.0,Chery,Tiggo 8,Obour City,Yes,Yes,Yes,Yes,2022,Yes,high
12000000.0,White,20.0,BMW,X6 M,Cairo,Yes,Yes,Yes,Yes,2024,Yes,very high
1170000.0,Silver,38.0,MG,5,Pyramids Gardens,Yes,Yes,Yes,Yes,2023,Yes,mid
900000.0,Gray,27000.0,Peugeot,301,Sheikh Zayed City,Yes,Yes,Yes,Yes,2020,Yes,mid
320000.0,Blue,233000.0,Hyundai,Verna,6 October,No,No,No,No,2011,No,low
135000.0,Red,50000.0,Volkswagen,Beetle,Banha,No,No,No,No,1974,No,low
1200000.0,Mocha,89000.0,Renault,Megane,Alexandria,Yes,Yes,Yes,Yes,2018,Yes,mid
720000.0,Brown,134000.0,Chevrolet,Cruze,Nasr city,Yes,Yes,No,Yes,2016,No,mid
610000.0,Silver,290000.0,Toyota,Corolla,Cairo,Yes,Yes,Yes,Yes,2008,Yes,mid
820000.0,Silver,25000.0,Chery,Arrizo 5,6 October,Yes,Yes,Yes,Yes,2023,Yes,mid
775000.0,Red,38000.0,Chery,Arrizo 5 pro,6 October,No,No,No,No,2022,No,mid
980000.0,White,55000.0,MG,5,Mohandessin,Yes,Yes,Yes,Yes,2021,Yes,mid
1370000.0,Black,50000.0,MG,6,6 October,Yes,Yes,Yes,Yes,2022,Yes,high
1200000.0,Red,53000.0,MG,6,10th of Ramadan,Yes,Yes,Yes,Yes,2021,Yes,mid
1850000.0,Silver,20000.0,Skoda,Octavia A8,Cairo,Yes,Yes,Yes,Yes,2021,Yes,high
580000.0,White,215000.0,Mitsubishi,Lancer Puma,Mansoura,Yes,Yes,No,No,2012,No,mid
1100000.0,Dark blue,90000.0,Renault,Kadjar,Nasr city,No,No,No,No,2019,No,mid
440000.0,Dark grey,109000.0,Hyundai,Verna,6 October,Yes,Yes,No,Yes,2015,No,low
1200000.0,Gray,97000.0,Opel,Insignia,Tagamo3 - New Cairo,No,No,No,No,2015,No,mid
310000.0,Black,135000.0,Geely,Emgrand,Helwan,No,No,No,No,2014,No,low
180000.0,Black,160000.0,Speranza,A516,Sohag,No,No,No,No,2011,No,low
1300000.0,Dark grey,7800.0,Chery,Tiggo 7,Zagazig,Yes,Yes,Yes,Yes,2023,Yes,high
600000.0,Silver,108000.0,Hyundai,Elantra MD,Tanta,Yes,No,No,No,2012,No,mid
2300000.0,Silver,104000.0,Volkswagen,Tiguan,Nasr city,Yes,Yes,Yes,Yes,2020,Yes,high
1050000.0,White,59000.0,Opel,Astra,Alexandria,Yes,Yes,Yes,Yes,2021,Yes,mid
1500000.0,Red,0.0,MG,ZS,El Haram,Yes,Yes,Yes,Yes,2024,Yes,high
730000.0,Blue,150000.0,Volkswagen,Golf,Shibin El Qanater,Yes,No,Yes,Yes,2012,No,mid
1070000.0,Silver,9000.0,Chevrolet,Optra,Tagamo3 - New Cairo,Yes,Yes,Yes,Yes,2023,Yes,mid
320000.0,Red,190000.0,Mercedes,C 180,Helwan,Yes,Yes,No,No,1994,No,low
930000.0,Blue,27000.0,Chery,Arrizo 5,Cairo,Yes,Yes,Yes,Yes,2023,Yes,mid
680000.0,Cyan,108000.0,Hyundai,Grand i10,Cairo,No,No,No,No,2015,No,mid
2960000.0,Black,34000.0,Mercedes,GLA 180,6 October,Yes,Yes,Yes,Yes,2021,Yes,high
630000.0,Dark red,90000.0,Faw,X40,Cairo,Yes,Yes,Yes,Yes,2018,Yes,mid
820000.0,Dark grey,63000.0,Fiat,Tipo,Quesna,No,Yes,Yes,Yes,2021,No,mid
240000.0,Black,208000.0,Daewoo,Nubira 2,El Haram,No,Yes,Yes,Yes,2001,No,low
650000.0,White,48000.0,Suzuki,Swift Dzire,6 October,No,Yes,Yes,Yes,2021,No,mid
230000.0,Black,220000.0,Fiat,Punto,6 October,No,Yes,Yes,Yes,2003,No,low
880000.0,White,65000.0,Jac,S4,Cairo,Yes,Yes,Yes,Yes,2021,Yes,mid
710000.0,Silver,170000.0,Hyundai,Elantra MD,Tagamo3 - New Cairo,No,No,No,No,2012,No,mid
150000.0,Silver,200000.0,Mitsubishi,Galant,Ismailia,No,Yes,No,Yes,1991,No,low
198000.0,Gray,165000.0,Daewoo,Juliet,Damanhur,No,Yes,No,No,1999,No,low
2000000.0,Silver,80000.0,Kia,Sportage,Giza,Yes,Yes,Yes,Yes,2021,Yes,high
700000.0,Red,150000.0,Nissan,Sunny,Beni Suef,Yes,Yes,Yes,Yes,2020,Yes,mid
465000.0,Red,177000.0,Chevrolet,Aveo,Alexandria,No,No,No,No,2015,No,low
400000.0,Black,169000.0,Byd,F3,El Haram,No,Yes,Yes,Yes,2018,No,low
670000.0,White,427000.0,Toyota,Hilux,Beni Suef,No,No,No,No,2009,No,mid
615000.0,Silver,245000.0,Mercedes,C 240,Maadi,No,No,No,No,2003,No,mid
750000.0,Silver,175000.0,Mitsubishi,Lancer EX Shark,El Haram,Yes,Yes,No,Yes,2016,No,mid
1010000.0,Red,43000.0,Jac,JS3,Cairo,Yes,Yes,Yes,Yes,2022,Yes,mid
1850000.0,White,10500.0,Toyota,Corolla,Red Sea,Yes,Yes,Yes,Yes,2023,Yes,high
900000.0,Red,9000.0,Suzuki,Swift Dzire,Damietta,Yes,Yes,Yes,Yes,2022,Yes,mid
1350000.0,Silver,139000.0,BMW,X3,Giza,No,No,No,No,2011,No,high
820000.0,Silver,160000.0,Hyundai,Elantra MD,Nasr city,No,No,No,No,2016,No,mid
780000.0,White,165000.0,Nissan,Qashqai,Nasr city,No,No,No,No,2014,No,mid
2000000.0,White,4000.0,Hyundai,Tucson,Damietta,No,No,No,No,2022,No,high
630000.0,Red,164000.0,Peugeot,3008,Asyut,No,No,No,No,2011,No,mid
1150000.0,White,125000.0,Chevrolet,Captiva,Al Shorouk,Yes,Yes,Yes,Yes,2020,Yes,mid
720000.0,Gray,37000.0,Chery,Arrizo 5,Giza,Yes,Yes,Yes,Yes,2022,Yes,mid
720000.0,Dark red,76000.0,Chery,Arrizo 5,Alexandria,Yes,Yes,Yes,Yes,2020,Yes,mid
1250000.0,Gray,200.0,Hyundai,Accent RB,Mokattam,No,No,No,No,2024,No,high
465000.0,Red,220000.0,Nissan,Sunny,Ismailia,Yes,Yes,Yes,Yes,2013,Yes,low
375000.0,Black,179000.0,Chery,Envy,Cairo,No,Yes,Yes,Yes,2017,No,low
510000.0,Red,285000.0,Byd,F3,6 October,No,Yes,Yes,Yes,2019,No,mid
530000.0,Silver,115000.0,Nissan,Sunny,El Bagour,Yes,Yes,Yes,Yes,2014,Yes,mid
900000.0,Dark red,38000.0,Chery,A3,Maadi,Yes,Yes,No,Yes,2022,No,mid
330000.0,Gold,240000.0,Nissan,Sunny,Edku,No,Yes,Yes,Yes,2007,No,low
450000.0,Silver,150000.0,Volkswagen,Golf 4,6 October,Yes,No,Yes,No,2000,No,low
680000.0,Gray,245000.0,Volkswagen,Jetta,Tanta,No,No,No,No,2008,No,mid
1100000.0,Black,10000.0,Hyundai,Elantra HD,Cairo,Yes,Yes,Yes,Yes,2023,Yes,mid
850000.0,White,80000.0,Emgrand,Ex 7,Port Said,Yes,Yes,No,Yes,2020,No,mid
3300000.0,Black,18000.0,Kia,Sportage,El Mahalla,No,No,No,No,2023,No,high
1550000.0,Black,125000.0,Peugeot,3008,Cairo,Yes,Yes,Yes,Yes,2019,Yes,high
415000.0,Silver,86000.0,Kia,Picanto,6 October,No,No,No,No,2010,No,low
780000.0,White,122000.0,Subaru,XV,Nasr city,Yes,Yes,Yes,Yes,2017,Yes,mid
500000.0,White,100000.0,Hyundai,Elantra MD,El Senbellawein,Yes,Yes,Yes,Yes,2013,Yes,low
770000.0,Black,75000.0,Nissan,Sunny,Nasr city,No,No,No,No,2019,No,mid
560000.0,Blue,265500.0,Hyundai,Elantra,Giza,No,No,No,No,2007,No,mid
650000.0,Silver,125000.0,Hyundai,Accent RB,Zagazig,Yes,Yes,Yes,Yes,2012,Yes,mid
320000.0,Olive,155000.0,Daewoo,Nubira 2,Qalyub,No,No,No,No,2004,No,low
420000.0,Silver,250000.0,Kia,Picanto,El Mahalla,No,No,No,No,2006,No,low
750000.0,Black,198000.0,Hyundai,Accent RB,Shobra,Yes,Yes,Yes,Yes,2019,Yes,mid
530000.0,Red,120000.0,Nissan,Sunny,Dakahlia,Yes,Yes,Yes,Yes,2013,Yes,mid
1350000.0,Black,165000.0,Mercedes,C 180,Abu Kabir,No,No,No,No,2010,No,high
1340000.0,Red,98000.0,Seat,Leon,Damietta,Yes,Yes,Yes,Yes,2020,Yes,high
670000.0,White,163000.0,Hyundai,Avante,Cairo,No,No,No,No,2016,No,mid
1635000.0,Black,20000.0,Mercedes,GLC 200,Sheraton,Yes,Yes,Yes,Yes,2022,Yes,high
530000.0,Gold,220000.0,Hyundai,Matrix,Damanhur,No,No,No,No,2008,No,mid
1580000.0,Black,30000.0,MG,HS,Cairo,Yes,Yes,Yes,Yes,2022,Yes,high
750000.0,Red,115000.0,Peugeot,308,6 October,Yes,Yes,Yes,Yes,2016,Yes,mid
630000.0,Gold,98000.0,Kia,Cerato,Nasr city,Yes,Yes,Yes,Yes,2010,Yes,mid
410000.0,Dark red,165000.0,Renault,Logan,Nasr city,Yes,Yes,Yes,No,2010,No,low
1320000.0,Mocha,105000.0,Toyota,Corolla,Nasr city,Yes,Yes,Yes,Yes,2020,Yes,high
600000.0,Cyan,185000.0,Hyundai,Matrix,Mansoura,No,No,No,No,2008,No,mid
750000.0,Silver,180000.0,Chery,Tiggo,Sheikh Zayed City,Yes,Yes,Yes,Yes,2018,Yes,mid
1300000.0,Black,120000.0,Toyota,Corolla,Mansoura,Yes,Yes,Yes,Yes,2017,Yes,high
795000.0,White,190000.0,Renault,Megane,Cairo,Yes,Yes,Yes,Yes,2017,Yes,mid
620000.0,Silver,117000.0,Peugeot,301,Qena,Yes,Yes,Yes,Yes,2015,Yes,mid
645000.0,Gold,110000.0,Nissan,Sunny,Damanhur,No,No,No,No,2013,No,mid
1400000.0,Red,50000.0,MG,6,Nasr city,Yes,Yes,Yes,Yes,2022,Yes,high
635000.0,Black,200000.0,Chevrolet,Optra,Dakahlia,Yes,Yes,Yes,Yes,2016,Yes,mid
